subscription_id,customer_id,start_date,end_date,subscription_type,price,media
3381,785,2018-09-03,2018-10-03,MONTHLY,50,GOOGLE_AD_WORDS
3382,785,2018-10-03,2018-11-03,MONTHLY,50,GOOGLE_AD_WORDS
3383,785,2018-11-03,2018-12-03,MONTHLY,50,GOOGLE_AD_WORDS
3384,786,2018-08-27,2018-09-27,MONTHLY,50,GOOGLE_AD_WORDS
3385,786,2018-09-27,2018-10-27,MONTHLY,50,GOOGLE_AD_WORDS
3386,787,2018-08-19,2018-09-19,MONTHLY,50,GOOGLE_AD_WORDS
3387,787,2018-09-19,2018-10-19,MONTHLY,50,GOOGLE_AD_WORDS
3388,788,2018-08-26,2018-09-26,MONTHLY,50,NONE
3389,788,2018-09-26,2018-10-26,MONTHLY,50,NONE
3390,788,2018-10-26,2018-11-26,MONTHLY,50,NONE
3391,788,2018-11-26,2018-12-26,MONTHLY,50,NONE
3392,788,2018-12-26,2019-01-26,MONTHLY,50,NONE
3393,788,2019-01-26,2019-02-26,MONTHLY,50,NONE
3394,789,2018-08-06,2018-09-06,MONTHLY,50,FACEBOOK_ADS
3395,790,2018-08-20,2018-09-20,MONTHLY,50,NONE
3396,791,2018-08-03,2018-09-03,MONTHLY,50,FACEBOOK_ADS
3397,792,2018-08-23,2018-09-23,MONTHLY,50,NONE
3398,792,2018-09-23,2018-10-23,MONTHLY,50,NONE
3399,792,2018-10-23,2018-11-23,MONTHLY,50,NONE
3400,792,2018-11-23,2018-12-23,MONTHLY,50,NONE
3401,792,2018-12-23,2019-01-23,MONTHLY,50,NONE
3402,792,2019-01-23,2019-02-23,MONTHLY,50,NONE
3403,792,2019-02-23,2019-03-23,MONTHLY,50,NONE
3404,792,2019-03-23,2019-04-23,MONTHLY,50,NONE
3405,792,2019-04-23,2019-05-23,MONTHLY,50,NONE
3406,792,2019-05-23,2019-06-23,MONTHLY,50,NONE
3407,792,2019-06-23,2019-07-23,MONTHLY,50,NONE
3408,792,2019-07-23,2019-08-23,MONTHLY,50,NONE
3409,792,2019-08-23,2019-09-23,MONTHLY,50,NONE
3410,792,2019-09-23,2019-10-23,MONTHLY,50,NONE
3411,792,2019-10-23,2019-11-23,MONTHLY,50,NONE
3412,792,2019-11-23,2019-12-23,MONTHLY,50,NONE
3413,793,2018-08-12,2018-09-12,MONTHLY,50,NONE
3414,793,2018-09-12,2018-10-12,MONTHLY,50,NONE
3415,793,2018-10-12,2018-11-12,MONTHLY,50,NONE
3416,793,2018-11-12,2018-12-12,MONTHLY,50,NONE
3417,793,2018-12-12,2019-01-12,MONTHLY,50,NONE
3418,793,2019-01-12,2019-02-12,MONTHLY,50,NONE
3419,793,2019-02-12,2019-03-12,MONTHLY,50,NONE
3420,793,2019-03-12,2019-04-12,MONTHLY,50,NONE
3421,793,2019-04-12,2019-05-12,MONTHLY,50,NONE
3422,793,2019-05-12,2019-06-12,MONTHLY,50,NONE
3423,793,2019-06-12,2019-07-12,MONTHLY,50,NONE
3424,793,2019-07-12,2019-08-12,MONTHLY,50,NONE
3425,793,2019-08-12,2019-09-12,MONTHLY,50,NONE
3426,794,2018-08-04,2018-09-04,MONTHLY,50,NONE
3427,795,2018-08-16,2018-09-16,MONTHLY,50,FACEBOOK_ADS
3428,795,2018-09-16,2018-10-16,MONTHLY,50,FACEBOOK_ADS
3429,795,2018-10-16,2018-11-16,MONTHLY,50,FACEBOOK_ADS
3430,795,2018-11-16,2018-12-16,MONTHLY,50,FACEBOOK_ADS
3431,795,2018-12-16,2019-01-16,MONTHLY,50,FACEBOOK_ADS
3432,795,2019-01-16,2019-02-16,MONTHLY,50,FACEBOOK_ADS
3433,795,2019-02-16,2019-03-16,MONTHLY,50,FACEBOOK_ADS
3434,795,2019-03-16,2019-04-16,MONTHLY,50,FACEBOOK_ADS
3435,795,2019-04-16,2019-05-16,MONTHLY,50,FACEBOOK_ADS
3436,795,2019-05-16,2019-06-16,MONTHLY,50,FACEBOOK_ADS
3437,795,2019-06-16,2019-07-16,MONTHLY,50,FACEBOOK_ADS
3438,795,2019-07-16,2019-08-16,MONTHLY,50,FACEBOOK_ADS
3439,795,2019-08-16,2019-09-16,MONTHLY,50,FACEBOOK_ADS
3440,795,2019-09-16,2019-10-16,MONTHLY,50,FACEBOOK_ADS
3441,795,2019-10-16,2019-11-16,MONTHLY,50,FACEBOOK_ADS
3442,795,2019-11-16,2019-12-16,MONTHLY,50,FACEBOOK_ADS
3443,795,2019-12-16,2020-01-16,MONTHLY,50,FACEBOOK_ADS
3444,796,2018-08-26,2019-08-26,YEARLY,400,NONE
3445,797,2018-08-08,2018-09-08,MONTHLY,50,FACEBOOK_ADS
3446,798,2018-08-18,2019-08-18,YEARLY,400,NONE
3447,798,2019-08-18,2019-09-18,MONTHLY,50,NONE
3448,798,2019-09-18,2019-10-18,MONTHLY,50,NONE
3449,798,2019-10-18,2019-11-18,MONTHLY,50,NONE
3450,798,2019-11-18,2019-12-18,MONTHLY,50,NONE
3451,798,2019-12-18,2020-01-18,MONTHLY,50,NONE
3452,799,2018-08-15,2018-09-15,MONTHLY,50,FACEBOOK_ADS
3453,799,2018-09-15,2018-10-15,MONTHLY,50,FACEBOOK_ADS
3454,799,2018-10-15,2018-11-15,MONTHLY,50,FACEBOOK_ADS
3455,799,2018-11-15,2018-12-15,MONTHLY,50,FACEBOOK_ADS
3456,799,2018-12-15,2019-01-15,MONTHLY,50,FACEBOOK_ADS
3457,799,2019-01-15,2019-02-15,MONTHLY,50,FACEBOOK_ADS
3458,799,2019-02-15,2019-03-15,MONTHLY,50,FACEBOOK_ADS
3459,799,2019-03-15,2019-04-15,MONTHLY,50,FACEBOOK_ADS
3460,799,2019-04-15,2019-05-15,MONTHLY,50,FACEBOOK_ADS
3461,799,2019-05-15,2019-06-15,MONTHLY,50,FACEBOOK_ADS
3462,799,2019-06-15,2019-07-15,MONTHLY,50,FACEBOOK_ADS
3463,799,2019-07-15,2019-08-15,MONTHLY,50,FACEBOOK_ADS
3464,799,2019-08-15,2019-09-15,MONTHLY,50,FACEBOOK_ADS
3465,799,2019-09-15,2019-10-15,MONTHLY,50,FACEBOOK_ADS
3466,799,2019-10-15,2019-11-15,MONTHLY,50,FACEBOOK_ADS
3467,800,2018-08-27,2018-09-27,MONTHLY,50,GOOGLE_AD_WORDS
3468,800,2018-09-27,2018-10-27,MONTHLY,50,GOOGLE_AD_WORDS
3469,800,2018-10-27,2018-11-27,MONTHLY,50,GOOGLE_AD_WORDS
3470,800,2018-11-27,2018-12-27,MONTHLY,50,GOOGLE_AD_WORDS
3471,800,2018-12-27,2019-01-27,MONTHLY,50,GOOGLE_AD_WORDS
3472,800,2019-01-27,2019-02-27,MONTHLY,50,GOOGLE_AD_WORDS
3473,800,2019-02-27,2019-03-27,MONTHLY,50,GOOGLE_AD_WORDS
3474,800,2019-03-27,2019-04-27,MONTHLY,50,GOOGLE_AD_WORDS
3475,800,2019-04-27,2019-05-27,MONTHLY,50,GOOGLE_AD_WORDS
3476,800,2019-05-27,2019-06-27,MONTHLY,50,GOOGLE_AD_WORDS
3477,800,2019-06-27,2019-07-27,MONTHLY,50,GOOGLE_AD_WORDS
3478,800,2019-07-27,2019-08-27,MONTHLY,50,GOOGLE_AD_WORDS
3479,801,2018-08-02,2018-09-02,MONTHLY,50,NONE
3480,801,2018-09-02,2018-10-02,MONTHLY,50,NONE
3481,801,2018-10-02,2018-11-02,MONTHLY,50,NONE
3482,801,2018-11-02,2018-12-02,MONTHLY,50,NONE
3483,802,2018-08-13,2018-09-13,MONTHLY,50,FACEBOOK_ADS
3484,803,2018-08-19,2019-08-19,YEARLY,400,NONE
3485,804,2018-08-30,2018-09-30,MONTHLY,50,NONE
3486,805,2018-08-04,2018-09-04,MONTHLY,50,NONE
3487,806,2018-08-24,2018-09-24,MONTHLY,50,GOOGLE_AD_WORDS
3488,806,2018-09-24,2018-10-24,MONTHLY,50,GOOGLE_AD_WORDS
3489,806,2018-10-24,2018-11-24,MONTHLY,50,GOOGLE_AD_WORDS
3490,806,2018-11-24,2018-12-24,MONTHLY,50,GOOGLE_AD_WORDS
3491,807,2018-08-16,2018-09-16,MONTHLY,50,FACEBOOK_ADS
3492,807,2018-09-16,2018-10-16,MONTHLY,50,FACEBOOK_ADS
3493,807,2018-10-16,2018-11-16,MONTHLY,50,FACEBOOK_ADS
3494,807,2018-11-16,2018-12-16,MONTHLY,50,FACEBOOK_ADS
3495,808,2018-08-31,2018-09-30,MONTHLY,50,FACEBOOK_ADS
3496,808,2018-09-30,2018-10-30,MONTHLY,50,FACEBOOK_ADS
3497,808,2018-10-30,2018-11-30,MONTHLY,50,FACEBOOK_ADS
3498,808,2018-11-30,2018-12-30,MONTHLY,50,FACEBOOK_ADS
3499,808,2018-12-30,2019-01-30,MONTHLY,50,FACEBOOK_ADS
3500,808,2019-01-30,2019-02-28,MONTHLY,50,FACEBOOK_ADS
3501,808,2019-02-28,2019-03-28,MONTHLY,50,FACEBOOK_ADS
3502,808,2019-03-28,2019-04-28,MONTHLY,50,FACEBOOK_ADS
3503,808,2019-04-28,2019-05-28,MONTHLY,50,FACEBOOK_ADS
3504,808,2019-05-28,2019-06-28,MONTHLY,50,FACEBOOK_ADS
3505,808,2019-06-28,2019-07-28,MONTHLY,50,FACEBOOK_ADS
3506,808,2019-07-28,2019-08-28,MONTHLY,50,FACEBOOK_ADS
3507,808,2019-08-28,2019-09-28,MONTHLY,50,FACEBOOK_ADS
3508,808,2019-09-28,2019-10-28,MONTHLY,50,FACEBOOK_ADS
3509,808,2019-10-28,2020-10-28,YEARLY,400,FACEBOOK_ADS
3510,809,2018-08-12,2019-08-12,YEARLY,400,FACEBOOK_ADS
3511,809,2019-08-12,2020-08-12,YEARLY,400,FACEBOOK_ADS
3512,810,2018-08-02,2018-09-02,MONTHLY,50,GOOGLE_AD_WORDS
3513,811,2018-08-14,2018-09-14,MONTHLY,50,FACEBOOK_ADS
3514,811,2018-09-14,2018-10-14,MONTHLY,50,FACEBOOK_ADS
3515,812,2018-08-02,2018-09-02,MONTHLY,50,NONE
3516,813,2018-08-21,2018-09-21,MONTHLY,50,FACEBOOK_ADS
3517,813,2018-09-21,2018-10-21,MONTHLY,50,FACEBOOK_ADS
3518,813,2018-10-21,2018-11-21,MONTHLY,50,FACEBOOK_ADS
3519,813,2018-11-21,2019-11-21,YEARLY,400,FACEBOOK_ADS
3520,813,2019-11-21,2019-12-21,MONTHLY,50,FACEBOOK_ADS
3521,813,2019-12-21,2020-01-21,MONTHLY,50,FACEBOOK_ADS
3522,814,2018-08-16,2018-09-16,MONTHLY,50,GOOGLE_AD_WORDS
3523,815,2018-08-12,2018-09-12,MONTHLY,50,NONE
3524,816,2018-08-31,2018-09-30,MONTHLY,50,FACEBOOK_ADS
3525,817,2018-08-06,2018-09-06,MONTHLY,50,FACEBOOK_ADS
3526,817,2018-09-06,2018-10-06,MONTHLY,50,FACEBOOK_ADS
3527,817,2018-10-06,2018-11-06,MONTHLY,50,FACEBOOK_ADS
3528,817,2018-11-06,2018-12-06,MONTHLY,50,FACEBOOK_ADS
3529,817,2018-12-06,2019-01-06,MONTHLY,50,FACEBOOK_ADS
3530,817,2019-01-06,2019-02-06,MONTHLY,50,FACEBOOK_ADS
3531,817,2019-02-06,2019-03-06,MONTHLY,50,FACEBOOK_ADS
3532,818,2018-08-29,2018-09-29,MONTHLY,50,GOOGLE_AD_WORDS
3533,818,2018-09-29,2018-10-29,MONTHLY,50,GOOGLE_AD_WORDS
3534,818,2018-10-29,2018-11-29,MONTHLY,50,GOOGLE_AD_WORDS
3535,819,2018-08-30,2018-09-30,MONTHLY,50,FACEBOOK_ADS
3536,819,2018-09-30,2018-10-30,MONTHLY,50,FACEBOOK_ADS
3537,819,2018-10-30,2018-11-30,MONTHLY,50,FACEBOOK_ADS
3538,819,2018-11-30,2018-12-30,MONTHLY,50,FACEBOOK_ADS
3539,819,2018-12-30,2019-01-30,MONTHLY,50,FACEBOOK_ADS
3540,819,2019-01-30,2019-02-28,MONTHLY,50,FACEBOOK_ADS
3541,819,2019-02-28,2019-03-28,MONTHLY,50,FACEBOOK_ADS
3542,819,2019-03-28,2019-04-28,MONTHLY,50,FACEBOOK_ADS
3543,819,2019-04-28,2019-05-28,MONTHLY,50,FACEBOOK_ADS
3544,820,2018-08-06,2018-09-06,MONTHLY,50,FACEBOOK_ADS
3545,820,2018-09-06,2018-10-06,MONTHLY,50,FACEBOOK_ADS
3546,820,2018-10-06,2018-11-06,MONTHLY,50,FACEBOOK_ADS
3547,820,2018-11-06,2018-12-06,MONTHLY,50,FACEBOOK_ADS
3548,820,2018-12-06,2019-01-06,MONTHLY,50,FACEBOOK_ADS
3549,820,2019-01-06,2019-02-06,MONTHLY,50,FACEBOOK_ADS
3550,820,2019-02-06,2019-03-06,MONTHLY,50,FACEBOOK_ADS
3551,820,2019-03-06,2019-04-06,MONTHLY,50,FACEBOOK_ADS
3552,820,2019-04-06,2019-05-06,MONTHLY,50,FACEBOOK_ADS
3553,820,2019-05-06,2019-06-06,MONTHLY,50,FACEBOOK_ADS
3554,820,2019-06-06,2019-07-06,MONTHLY,50,FACEBOOK_ADS
3555,820,2019-07-06,2019-08-06,MONTHLY,50,FACEBOOK_ADS
3556,820,2019-08-06,2019-09-06,MONTHLY,50,FACEBOOK_ADS
3557,820,2019-09-06,2019-10-06,MONTHLY,50,FACEBOOK_ADS
3558,820,2019-10-06,2019-11-06,MONTHLY,50,FACEBOOK_ADS
3559,820,2019-11-06,2019-12-06,MONTHLY,50,FACEBOOK_ADS
3560,820,2019-12-06,2020-01-06,MONTHLY,50,FACEBOOK_ADS
3561,821,2018-08-27,2018-09-27,MONTHLY,50,GOOGLE_AD_WORDS
3562,821,2018-09-27,2018-10-27,MONTHLY,50,GOOGLE_AD_WORDS
3563,821,2018-10-27,2018-11-27,MONTHLY,50,GOOGLE_AD_WORDS
3564,822,2018-08-05,2018-09-05,MONTHLY,50,FACEBOOK_ADS
3565,822,2018-09-05,2018-10-05,MONTHLY,50,FACEBOOK_ADS
3566,822,2018-10-05,2018-11-05,MONTHLY,50,FACEBOOK_ADS
3567,822,2018-11-05,2018-12-05,MONTHLY,50,FACEBOOK_ADS
3568,822,2018-12-05,2019-01-05,MONTHLY,50,FACEBOOK_ADS
3569,822,2019-01-05,2019-02-05,MONTHLY,50,FACEBOOK_ADS
3570,822,2019-02-05,2019-03-05,MONTHLY,50,FACEBOOK_ADS
3571,822,2019-03-05,2019-04-05,MONTHLY,50,FACEBOOK_ADS
3572,823,2018-08-27,2018-09-27,MONTHLY,50,NONE
3573,824,2018-08-14,2018-09-14,MONTHLY,50,NONE
3574,825,2018-08-22,2018-09-22,MONTHLY,50,GOOGLE_AD_WORDS
3575,825,2018-09-22,2018-10-22,MONTHLY,50,GOOGLE_AD_WORDS
3576,825,2018-10-22,2018-11-22,MONTHLY,50,GOOGLE_AD_WORDS
3577,825,2018-11-22,2018-12-22,MONTHLY,50,GOOGLE_AD_WORDS
3578,826,2018-08-10,2018-09-10,MONTHLY,50,NONE
3579,826,2018-09-10,2018-10-10,MONTHLY,50,NONE
3580,826,2018-10-10,2018-11-10,MONTHLY,50,NONE
3581,827,2018-08-19,2018-09-19,MONTHLY,50,NONE
3582,828,2018-08-28,2018-09-28,MONTHLY,50,GOOGLE_AD_WORDS
3583,829,2018-08-15,2018-09-15,MONTHLY,50,FACEBOOK_ADS
3584,830,2018-08-27,2018-09-27,MONTHLY,50,NONE
3585,830,2018-09-27,2018-10-27,MONTHLY,50,NONE
3586,830,2018-10-27,2018-11-27,MONTHLY,50,NONE
3587,831,2018-08-18,2018-09-18,MONTHLY,50,NONE
3588,832,2018-08-22,2019-08-22,YEARLY,400,NONE
3589,832,2019-08-22,2020-08-22,YEARLY,400,NONE
3590,833,2018-08-21,2018-09-21,MONTHLY,50,GOOGLE_AD_WORDS
3591,833,2018-09-21,2018-10-21,MONTHLY,50,GOOGLE_AD_WORDS
3592,834,2018-08-11,2018-09-11,MONTHLY,50,GOOGLE_AD_WORDS
3593,834,2018-09-11,2018-10-11,MONTHLY,50,GOOGLE_AD_WORDS
3594,834,2018-10-11,2018-11-11,MONTHLY,50,GOOGLE_AD_WORDS
3595,834,2018-11-11,2018-12-11,MONTHLY,50,GOOGLE_AD_WORDS
3596,834,2018-12-11,2019-01-11,MONTHLY,50,GOOGLE_AD_WORDS
3597,834,2019-01-11,2019-02-11,MONTHLY,50,GOOGLE_AD_WORDS
3598,834,2019-02-11,2019-03-11,MONTHLY,50,GOOGLE_AD_WORDS
3599,834,2019-03-11,2019-04-11,MONTHLY,50,GOOGLE_AD_WORDS
3600,834,2019-04-11,2019-05-11,MONTHLY,50,GOOGLE_AD_WORDS
3601,834,2019-05-11,2019-06-11,MONTHLY,50,GOOGLE_AD_WORDS
3602,834,2019-06-11,2019-07-11,MONTHLY,50,GOOGLE_AD_WORDS
3603,834,2019-07-11,2019-08-11,MONTHLY,50,GOOGLE_AD_WORDS
3604,834,2019-08-11,2019-09-11,MONTHLY,50,GOOGLE_AD_WORDS
3605,834,2019-09-11,2019-10-11,MONTHLY,50,GOOGLE_AD_WORDS
3606,834,2019-10-11,2020-10-11,YEARLY,400,GOOGLE_AD_WORDS
3607,835,2018-08-29,2018-09-29,MONTHLY,50,GOOGLE_AD_WORDS
3608,836,2018-08-30,2018-09-30,MONTHLY,50,FACEBOOK_ADS
3609,836,2018-09-30,2018-10-30,MONTHLY,50,FACEBOOK_ADS
3610,836,2018-10-30,2018-11-30,MONTHLY,50,FACEBOOK_ADS
3611,836,2018-11-30,2018-12-30,MONTHLY,50,FACEBOOK_ADS
3612,836,2018-12-30,2019-01-30,MONTHLY,50,FACEBOOK_ADS
3613,837,2018-08-22,2018-09-22,MONTHLY,50,NONE
3614,837,2018-09-22,2018-10-22,MONTHLY,50,NONE
3615,837,2018-10-22,2018-11-22,MONTHLY,50,NONE
3616,837,2018-11-22,2018-12-22,MONTHLY,50,NONE
3617,838,2018-08-29,2018-09-29,MONTHLY,50,FACEBOOK_ADS
3618,838,2018-09-29,2018-10-29,MONTHLY,50,FACEBOOK_ADS
3619,838,2018-10-29,2018-11-29,MONTHLY,50,FACEBOOK_ADS
3620,839,2018-08-21,2018-09-21,MONTHLY,50,NONE
3621,839,2018-09-21,2018-10-21,MONTHLY,50,NONE
3622,839,2018-10-21,2018-11-21,MONTHLY,50,NONE
3623,840,2018-08-12,2018-09-12,MONTHLY,50,GOOGLE_AD_WORDS
3624,841,2018-08-23,2018-09-23,MONTHLY,50,NONE
3625,842,2018-08-27,2018-09-27,MONTHLY,50,FACEBOOK_ADS
3626,842,2018-09-27,2018-10-27,MONTHLY,50,FACEBOOK_ADS
3627,843,2018-08-18,2018-09-18,MONTHLY,50,FACEBOOK_ADS
3628,844,2018-09-25,2018-10-25,MONTHLY,50,FACEBOOK_ADS
3629,844,2018-10-25,2018-11-25,MONTHLY,50,FACEBOOK_ADS
3630,844,2018-11-25,2018-12-25,MONTHLY,50,FACEBOOK_ADS
3631,844,2018-12-25,2019-01-25,MONTHLY,50,FACEBOOK_ADS
3632,845,2018-09-07,2018-10-07,MONTHLY,50,FACEBOOK_ADS
3633,845,2018-10-07,2018-11-07,MONTHLY,50,FACEBOOK_ADS
3634,845,2018-11-07,2018-12-07,MONTHLY,50,FACEBOOK_ADS
3635,845,2018-12-07,2019-01-07,MONTHLY,50,FACEBOOK_ADS
3636,846,2018-09-19,2019-09-19,YEARLY,400,NONE
3637,846,2019-09-19,2020-09-19,YEARLY,400,NONE
3638,847,2018-09-02,2018-10-02,MONTHLY,50,FACEBOOK_ADS
3639,847,2018-10-02,2018-11-02,MONTHLY,50,FACEBOOK_ADS
3640,847,2018-11-02,2018-12-02,MONTHLY,50,FACEBOOK_ADS
3641,847,2018-12-02,2019-01-02,MONTHLY,50,FACEBOOK_ADS
3642,847,2019-01-02,2019-02-02,MONTHLY,50,FACEBOOK_ADS
3643,847,2019-02-02,2019-03-02,MONTHLY,50,FACEBOOK_ADS
3644,848,2018-09-06,2018-10-06,MONTHLY,50,GOOGLE_AD_WORDS
3645,849,2018-09-09,2018-10-09,MONTHLY,50,NONE
3646,850,2018-09-19,2018-10-19,MONTHLY,50,FACEBOOK_ADS
3647,851,2018-09-28,2019-09-28,YEARLY,400,GOOGLE_AD_WORDS
3648,851,2019-09-28,2019-10-28,MONTHLY,50,GOOGLE_AD_WORDS
3649,852,2018-09-22,2019-09-22,YEARLY,400,NONE
3650,853,2018-09-03,2019-09-03,YEARLY,400,NONE
3651,853,2019-09-03,2020-09-03,YEARLY,400,NONE
3652,854,2018-09-19,2018-10-19,MONTHLY,50,GOOGLE_AD_WORDS
3653,854,2018-10-19,2018-11-19,MONTHLY,50,GOOGLE_AD_WORDS
3654,854,2018-11-19,2018-12-19,MONTHLY,50,GOOGLE_AD_WORDS
3655,854,2018-12-19,2019-01-19,MONTHLY,50,GOOGLE_AD_WORDS
3656,854,2019-01-19,2019-02-19,MONTHLY,50,GOOGLE_AD_WORDS
3657,854,2019-02-19,2019-03-19,MONTHLY,50,GOOGLE_AD_WORDS
3658,854,2019-03-19,2019-04-19,MONTHLY,50,GOOGLE_AD_WORDS
3659,854,2019-04-19,2019-05-19,MONTHLY,50,GOOGLE_AD_WORDS
3660,855,2018-09-06,2018-10-06,MONTHLY,50,GOOGLE_AD_WORDS
3661,855,2018-10-06,2018-11-06,MONTHLY,50,GOOGLE_AD_WORDS
3662,855,2018-11-06,2018-12-06,MONTHLY,50,GOOGLE_AD_WORDS
3663,856,2018-09-02,2018-10-02,MONTHLY,50,GOOGLE_AD_WORDS
3664,857,2018-09-02,2019-09-02,YEARLY,400,GOOGLE_AD_WORDS
3665,858,2018-09-18,2018-10-18,MONTHLY,50,GOOGLE_AD_WORDS
3666,859,2018-09-02,2018-10-02,MONTHLY,50,NONE
3667,860,2018-09-18,2018-10-18,MONTHLY,50,FACEBOOK_ADS
3668,861,2018-09-22,2019-09-22,YEARLY,400,NONE
3669,861,2019-09-22,2020-09-22,YEARLY,400,NONE
3670,862,2018-09-23,2018-10-23,MONTHLY,50,GOOGLE_AD_WORDS
3671,862,2018-10-23,2018-11-23,MONTHLY,50,GOOGLE_AD_WORDS
3672,863,2018-09-06,2018-10-06,MONTHLY,50,FACEBOOK_ADS
3673,863,2018-10-06,2018-11-06,MONTHLY,50,FACEBOOK_ADS
3674,864,2018-09-14,2018-10-14,MONTHLY,50,NONE
3675,864,2018-10-14,2018-11-14,MONTHLY,50,NONE
3676,865,2018-09-26,2018-10-26,MONTHLY,50,NONE
3677,866,2018-09-08,2019-09-08,YEARLY,400,NONE
3678,867,2018-09-12,2018-10-12,MONTHLY,50,FACEBOOK_ADS
3679,868,2018-09-10,2018-10-10,MONTHLY,50,NONE
3680,868,2018-10-10,2018-11-10,MONTHLY,50,NONE
3681,869,2018-09-09,2018-10-09,MONTHLY,50,NONE
3682,869,2018-10-09,2018-11-09,MONTHLY,50,NONE
3683,869,2018-11-09,2018-12-09,MONTHLY,50,NONE
3684,869,2018-12-09,2019-01-09,MONTHLY,50,NONE
3685,869,2019-01-09,2019-02-09,MONTHLY,50,NONE
3686,869,2019-02-09,2019-03-09,MONTHLY,50,NONE
3687,869,2019-03-09,2019-04-09,MONTHLY,50,NONE
3688,869,2019-04-09,2019-05-09,MONTHLY,50,NONE
3689,869,2019-05-09,2019-06-09,MONTHLY,50,NONE
3690,869,2019-06-09,2019-07-09,MONTHLY,50,NONE
3691,869,2019-07-09,2020-07-09,YEARLY,400,NONE
3692,870,2018-09-17,2018-10-17,MONTHLY,50,FACEBOOK_ADS
3693,870,2018-10-17,2018-11-17,MONTHLY,50,FACEBOOK_ADS
3694,870,2018-11-17,2018-12-17,MONTHLY,50,FACEBOOK_ADS
3695,870,2018-12-17,2019-01-17,MONTHLY,50,FACEBOOK_ADS
3696,870,2019-01-17,2019-02-17,MONTHLY,50,FACEBOOK_ADS
3697,870,2019-02-17,2019-03-17,MONTHLY,50,FACEBOOK_ADS
3698,870,2019-03-17,2019-04-17,MONTHLY,50,FACEBOOK_ADS
3699,871,2018-09-15,2018-10-15,MONTHLY,50,FACEBOOK_ADS
3700,871,2018-10-15,2018-11-15,MONTHLY,50,FACEBOOK_ADS
3701,871,2018-11-15,2018-12-15,MONTHLY,50,FACEBOOK_ADS
3702,871,2018-12-15,2019-01-15,MONTHLY,50,FACEBOOK_ADS
3703,872,2018-09-14,2018-10-14,MONTHLY,50,GOOGLE_AD_WORDS
3704,872,2018-10-14,2018-11-14,MONTHLY,50,GOOGLE_AD_WORDS
3705,872,2018-11-14,2018-12-14,MONTHLY,50,GOOGLE_AD_WORDS
3706,872,2018-12-14,2019-01-14,MONTHLY,50,GOOGLE_AD_WORDS
3707,872,2019-01-14,2019-02-14,MONTHLY,50,GOOGLE_AD_WORDS
3708,872,2019-02-14,2019-03-14,MONTHLY,50,GOOGLE_AD_WORDS
3709,872,2019-03-14,2019-04-14,MONTHLY,50,GOOGLE_AD_WORDS
3710,872,2019-04-14,2019-05-14,MONTHLY,50,GOOGLE_AD_WORDS
3711,872,2019-05-14,2019-06-14,MONTHLY,50,GOOGLE_AD_WORDS
3712,873,2018-09-17,2018-10-17,MONTHLY,50,NONE
3713,874,2018-09-03,2018-10-03,MONTHLY,50,FACEBOOK_ADS
3714,875,2018-09-12,2018-10-12,MONTHLY,50,NONE
3715,875,2018-10-12,2018-11-12,MONTHLY,50,NONE
3716,875,2018-11-12,2018-12-12,MONTHLY,50,NONE
3717,875,2018-12-12,2019-01-12,MONTHLY,50,NONE
3718,875,2019-01-12,2019-02-12,MONTHLY,50,NONE
3719,875,2019-02-12,2019-03-12,MONTHLY,50,NONE
3720,875,2019-03-12,2019-04-12,MONTHLY,50,NONE
3721,876,2018-09-27,2018-10-27,MONTHLY,50,NONE
3722,876,2018-10-27,2018-11-27,MONTHLY,50,NONE
3723,877,2018-09-12,2018-10-12,MONTHLY,50,GOOGLE_AD_WORDS
3724,877,2018-10-12,2018-11-12,MONTHLY,50,GOOGLE_AD_WORDS
3725,877,2018-11-12,2018-12-12,MONTHLY,50,GOOGLE_AD_WORDS
3726,877,2018-12-12,2019-01-12,MONTHLY,50,GOOGLE_AD_WORDS
3727,877,2019-01-12,2019-02-12,MONTHLY,50,GOOGLE_AD_WORDS
3728,877,2019-02-12,2019-03-12,MONTHLY,50,GOOGLE_AD_WORDS
3729,877,2019-03-12,2019-04-12,MONTHLY,50,GOOGLE_AD_WORDS
3730,877,2019-04-12,2019-05-12,MONTHLY,50,GOOGLE_AD_WORDS
3731,877,2019-05-12,2019-06-12,MONTHLY,50,GOOGLE_AD_WORDS
3732,877,2019-06-12,2019-07-12,MONTHLY,50,GOOGLE_AD_WORDS
3733,878,2018-09-11,2018-10-11,MONTHLY,50,GOOGLE_AD_WORDS
3734,878,2018-10-11,2018-11-11,MONTHLY,50,GOOGLE_AD_WORDS
3735,878,2018-11-11,2018-12-11,MONTHLY,50,GOOGLE_AD_WORDS
3736,878,2018-12-11,2019-01-11,MONTHLY,50,GOOGLE_AD_WORDS
3737,878,2019-01-11,2019-02-11,MONTHLY,50,GOOGLE_AD_WORDS
3738,878,2019-02-11,2019-03-11,MONTHLY,50,GOOGLE_AD_WORDS
3739,878,2019-03-11,2019-04-11,MONTHLY,50,GOOGLE_AD_WORDS
3740,878,2019-04-11,2019-05-11,MONTHLY,50,GOOGLE_AD_WORDS
3741,878,2019-05-11,2019-06-11,MONTHLY,50,GOOGLE_AD_WORDS
3742,878,2019-06-11,2019-07-11,MONTHLY,50,GOOGLE_AD_WORDS
3743,878,2019-07-11,2019-08-11,MONTHLY,50,GOOGLE_AD_WORDS
